plot_name,source_file,source_sheet,room,device,group_name,measure_name,valley_x,start_level,valley_level,end_level,drop,recover,recover_ratio,pre_down_ratio,post_up_ratio,sign_change_ratio,dynamic_range,end_drop,shape_class,shape_class_cn,reason,src_path,copied_path
单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__10#UPS蓄电池组1__未知组__109节电池电压.png,2-203电池室（8、10）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,10#UPS蓄电池组1,未知组,109节电池电压,0.13935681470137826,0.6967194043718579,0.002714440825181169,0.8412827671757923,0.6940049635466767,0.8385683263506112,1.2083030658121634,0.37362637362637363,0.20320855614973263,0.02586206896551724,0.36764386536253757,0.1384752598103136,discharge_like,放电型异常,存在内部谷底，且谷底后有持续回升，形态接近放电曲线,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__10#UPS蓄电池组1__未知组__109节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/放电型异常/单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__10#UPS蓄电池组1__未知组__109节电池电压.png
单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__10#UPS蓄电池组1__未知组__113节电池电压.png,2-203电池室（8、10）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,10#UPS蓄电池组1,未知组,113节电池电压,0.4226646248085758,0.9910071942410394,0.01789996574162797,0.989080164436319,0.9731072284994114,0.971180198694691,0.9980197138133361,0.37681159420289856,0.13031914893617022,0.006578947368421052,0.8319972593323959,0.0019270298047204815,discharge_like,放电型异常,存在内部谷底，且谷底后有持续回升，形态接近放电曲线,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__10#UPS蓄电池组1__未知组__113节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/放电型异常/单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__10#UPS蓄电池组1__未知组__113节电池电压.png
单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__10#UPS蓄电池组1__未知组__183节电池电压.png,2-203电池室（8、10）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,10#UPS蓄电池组1,未知组,183节电池电压,0.13935681470137826,0.5195954487976747,0.0030100535789460946,0.8711998073543681,0.5165853952187286,0.868189753775422,1.680631624762036,0.3516483516483517,0.16934046345811052,0.02027027027027027,0.5730660405740733,0.12422491120310541,discharge_like,放电型异常,存在内部谷底，且谷底后有持续回升，形态接近放电曲线,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__10#UPS蓄电池组1__未知组__183节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/放电型异常/单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__10#UPS蓄电池组1__未知组__183节电池电压.png
单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__10#UPS蓄电池组1__未知组__229节电池电压.png,2-203电池室（8、10）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,10#UPS蓄电池组1,未知组,229节电池电压,0.15160796324655437,0.6242774566455949,0.0037847508945665458,0.9907789705448932,0.6204927057510283,0.9869942196503266,1.5906620801690687,0.3333333333333333,0.1844484629294756,0.020833333333333332,0.5149876135410385,0.007844756399647212,discharge_like,放电型异常,存在内部谷底，且谷底后有持续回升，形态接近放电曲线,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__10#UPS蓄电池组1__未知组__229节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/放电型异常/单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__10#UPS蓄电池组1__未知组__229节电池电压.png
单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__10#UPS蓄电池组1__未知组__2节电池电压.png,2-203电池室（8、10）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,10#UPS蓄电池组1,未知组,2节电池电压,0.3568147013782542,0.8766603415526503,0.01382488479257426,0.9775910364108558,0.862835456760076,0.9637661516182815,1.116975598244678,0.18454935622317598,0.13365155131264916,0.01020408163265306,0.83988434082992,-0.004969729827395963,discharge_like,放电型异常,存在内部谷底，且谷底后有持续回升，形态接近放电曲线,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__10#UPS蓄电池组1__未知组__2节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/放电型异常/单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__10#UPS蓄电池组1__未知组__2节电池电压.png
单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__10#UPS蓄电池组1__未知组__83节电池电压.png,2-203电池室（8、10）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,10#UPS蓄电池组1,未知组,83节电池电压,0.3568147013782542,0.9559066771097634,0.005658570558001423,0.7604248280637296,0.950248106551762,0.7547662575057281,0.794283357690996,0.2446351931330472,0.14081145584725538,0.008695652173913044,0.9412553321111226,0.23635413946113637,discharge_like,放电型异常,存在内部谷底，且谷底后有持续回升，形态接近放电曲线,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__10#UPS蓄电池组1__未知组__83节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/放电型异常/单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__10#UPS蓄电池组1__未知组__83节电池电压.png
单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__10#UPS蓄电池组2__未知组__111节电池电压.png,2-203电池室（8、10）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,10#UPS蓄电池组2,未知组,111节电池电压,0.1883614088820827,0.6678885630478946,0.017874598519707394,0.8598659405085801,0.6500139645281872,0.8419913419888727,1.2953434643587833,0.2682926829268293,0.24763705103969755,0.0273224043715847,0.39614578969301506,0.01794442117017503,discharge_like,放电型异常,存在内部谷底，且谷底后有持续回升，形态接近放电曲线,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__10#UPS蓄电池组2__未知组__111节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/放电型异常/单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__10#UPS蓄电池组2__未知组__111节电池电压.png
单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__10#UPS蓄电池组2__未知组__196节电池电压.png,2-203电池室（8、10）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,10#UPS蓄电池组2,未知组,196节电池电压,0.13935681470137826,0.6369439223036694,0.009398496240570589,0.9585291353351928,0.6275454260630988,0.9491306390946223,1.5124492955618152,0.3516483516483517,0.2103386809269162,0.02824858757062147,0.47656641603853256,0.016956453634029423,discharge_like,放电型异常,存在内部谷底，且谷底后有持续回升，形态接近放电曲线,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__10#UPS蓄电池组2__未知组__196节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/放电型异常/单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__10#UPS蓄电池组2__未知组__196节电池电压.png
单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__10#UPS蓄电池组2__未知组__205节电池电压.png,2-203电池室（8、10）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,10#UPS蓄电池组2,未知组,205节电池电压,0.15313935681470137,0.6655405405382924,0.008687258687229337,0.9375402187870514,0.6568532818510631,0.9288529600998221,1.4140950260127316,0.41,0.21557971014492755,0.022935779816513763,0.48468468468304726,0.06060971685951211,discharge_like,放电型异常,存在内部谷底，且谷底后有持续回升，形态接近放电曲线,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__10#UPS蓄电池组2__未知组__205节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/放电型异常/单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__10#UPS蓄电池组2__未知组__205节电池电压.png
单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__10#UPS蓄电池组2__未知组__227节电池电压.png,2-203电池室（8、10）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,10#UPS蓄电池组2,未知组,227节电池电压,0.4211332312404288,0.9680170575651683,0.003858259721782714,0.986902223571789,0.9641587978433857,0.9830439638500064,1.0195871935507674,0.12727272727272726,0.20954907161803712,0.008849557522123894,0.9441567671804596,-0.0028429282160505887,discharge_like,放电型异常,存在内部谷底，且谷底后有持续回升，形态接近放电曲线,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__10#UPS蓄电池组2__未知组__227节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/放电型异常/单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__10#UPS蓄电池组2__未知组__227节电池电压.png
单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__10#UPS蓄电池组2__未知组__86节电池电压.png,2-203电池室（8、10）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,10#UPS蓄电池组2,未知组,86节电池电压,0.1332312404287902,0.3920454545443409,0.02969426406917971,0.8507169913395745,0.36235119047516123,0.8210227272703947,2.2658204156248094,0.3333333333333333,0.2088495575221239,0.01990049751243781,0.7262310606039976,0.14563041125499765,discharge_like,放电型异常,存在内部谷底，且谷底后有持续回升，形态接近放电曲线,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__10#UPS蓄电池组2__未知组__86节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/放电型异常/单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__10#UPS蓄电池组2__未知组__86节电池电压.png
单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__8#UPS蓄电池组1__未知组__105节电池电压.png,2-203电池室（8、10）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,8#UPS蓄电池组1,未知组,105节电池电压,0.13935681470137826,0.6891901822436108,0.004556143445018272,0.9272119341535169,0.6846340387985925,0.9226557907084986,1.3476627469179416,0.3626373626373626,0.2103386809269162,0.019230769230769232,0.4028659611980511,-0.016865079365027236,discharge_like,放电型异常,存在内部谷底，且谷底后有持续回升，形态接近放电曲线,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__8#UPS蓄电池组1__未知组__105节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/放电型异常/单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__8#UPS蓄电池组1__未知组__105节电池电压.png
单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__8#UPS蓄电池组1__未知组__127节电池电压.png,2-203电池室（8、10）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,8#UPS蓄电池组1,未知组,127节电池电压,0.40428790199081166,0.9591346153800043,0.0032051282051127955,0.9848328754531406,0.9559294871748916,0.9816277472480278,1.0268830069487664,0.19318181818181818,0.2345360824742268,0.0070921985815602835,0.9406364468819247,-0.003147893772878718,discharge_like,放电型异常,存在内部谷底，且谷底后有持续回升，形态接近放电曲线,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__8#UPS蓄电池组1__未知组__127节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/放电型异常/单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__8#UPS蓄电池组1__未知组__127节电池电压.png
单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__8#UPS蓄电池组1__未知组__146节电池电压.png,2-203电池室（8、10）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,8#UPS蓄电池组1,未知组,146节电池电压,0.13935681470137826,0.4894682431982582,0.0010337920785653924,0.9025327905900429,0.4884344511196928,0.9014989985114775,1.8456908487908252,0.3516483516483517,0.17825311942959002,0.017543859649122806,0.622446210504223,0.07834205595378374,discharge_like,放电型异常,存在内部谷底，且谷底后有持续回升，形态接近放电曲线,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__8#UPS蓄电池组1__未知组__146节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/放电型异常/单体XX电压__2-203电池室（8、10）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__8#UPS蓄电池组1__未知组__146节电池电压.png
